조사일,조사지역명,품목명,규격,조사가격,전일조사가격
20140907,제주,참외,10개,11960,0
20140907,제주,수박,1개,6900,0
20140907,제주,얼갈이배추,1.5KG,2640,0
20140907,제주,상추,100G,1990,0
20140907,제주,상추,100G,1490,0
20140907,제주,양파,1KG,1540,0
20140907,제주,마늘,1KG,6960,0
20140907,제주,붉은고추,100G,1050,0
20140907,제주,풋고추,100G,1400,0
20140907,제주,풋고추,100G,1320,0
20140907,제주,풋고추,100G,1650,0
20140907,제주,열무,1.5KG,1990,0
20140907,제주,양배추,포기,2180,0
20140907,제주,배추,포기,2580,0
20140907,제주,감자,1KG,2280,0
20140907,제주,고구마,1KG,3990,0
20140907,제주,찹쌀,1KG,5300,0
20140907,제주,팥(적두),1KG,17800,0
20140907,제주,콩,1KG,12400,0
20140911,제주,쌀,20KG,43000,43000
20140911,제주,시금치,1KG,9260,9260
20140911,제주,물오징어,1마리,1780,1980
20140911,제주,닭고기,1KG,6550,6550
20140911,제주,돼지고기,100G,2360,2360
20140911,제주,쇠고기,100G,1880,1880
20140911,제주,쇠고기,100G,2180,2180
20140911,제주,쇠고기,100G,2280,2280
20140911,제주,쇠고기,100G,3400,3400
20140911,제주,쇠고기,100G,6900,6900
20140911,제주,바나나,100G,210,210
20140911,제주,포도,1KG,4950,4230
20140911,제주,우유,1L,2520,2520
20140911,제주,계란,10개,2130,2130
20140911,제주,포도,1KG,2960,2960
20140911,제주,복숭아,10개,16500,16500
20140911,제주,배,10개,35000,53000
20140911,제주,사과,10개,15800,15800
20140911,제주,사과,10개,25000,25800
20140911,제주,팽이버섯,100G,490,260
20140911,제주,느타리버섯,100G,1190,992
20140911,제주,피망(청),100G,1490,1490
20140911,제주,건멸치,100G,2390,2390
20140911,제주,깻잎,200G,5800,5800
20140911,제주,미나리,1KG,8900,8900
20140911,제주,생강,1KG,23170,23170
20140911,제주,파,1KG,2640,2640
20140911,제주,당근,1KG,6000,6000
20140911,제주,토마토,1KG,3490,3490
20140911,제주,호박,1개,1980,1980
20140911,제주,호박,1개,1680,1680
20140911,제주,땅콩,100G,2360,2360
20140911,제주,오이,10개,9360,9360
20140911,제주,오이,10개,7900,7900
20140911,제주,참외,10개,9970,9970
20140911,제주,참외,10개,11960,11960
20140911,제주,수박,1개,6900,6900
20140911,제주,얼갈이배추,1.5KG,2640,2640
20140911,제주,상추,100G,1990,1990
20140911,제주,상추,100G,1490,1490
20140911,제주,양파,1KG,1100,1540
20140911,제주,마늘,1KG,6960,6960
20140911,제주,붉은고추,100G,1050,1050
20140911,제주,풋고추,100G,1400,1400
20140911,제주,풋고추,100G,1320,1320
20140911,제주,풋고추,100G,1650,1650
20140911,제주,열무,1.5KG,1990,1990
20140911,제주,양배추,포기,2180,2180
20140911,제주,배추,포기,2750,2580
20140911,제주,감자,1KG,2280,2280
20140911,제주,고구마,1KG,3780,3990
20140911,제주,찹쌀,1KG,5300,5300
20140911,제주,팥(적두),1KG,17800,17800
20140911,제주,콩,1KG,12400,12400
20140912,제주,쌀,20KG,43000,43000
20140912,제주,시금치,1KG,9260,9260
20140912,제주,물오징어,1마리,1780,1780
20140912,제주,닭고기,1KG,6550,6550
20140912,제주,돼지고기,100G,2360,2360
20140912,제주,쇠고기,100G,1880,1880
20140912,제주,쇠고기,100G,2180,2180
20140912,제주,쇠고기,100G,2280,2280
20140912,제주,쇠고기,100G,3400,3400
20140912,제주,쇠고기,100G,6900,6900
20140912,제주,바나나,100G,210,210
20140912,제주,포도,1KG,4950,4950
20140912,제주,우유,1L,2520,2520
20140912,제주,계란,10개,2130,2130
20140912,제주,포도,1KG,2960,2960
20140912,제주,복숭아,10개,16500,16500
20140912,제주,배,10개,35000,35000
20140912,제주,사과,10개,15800,15800
20140912,제주,사과,10개,25000,25000
20140912,제주,팽이버섯,100G,490,490
20140912,제주,느타리버섯,100G,1190,1190
20140912,제주,피망(청),100G,1490,1490
20140912,제주,건멸치,100G,2390,2390
20140912,제주,깻잎,200G,5800,5800
20140912,제주,미나리,1KG,8900,8900
20140912,제주,생강,1KG,23170,23170
20140912,제주,파,1KG,2640,2640
20140912,제주,당근,1KG,6000,6000
20140912,제주,토마토,1KG,3490,3490
20140912,제주,호박,1개,1980,1980
20140912,제주,호박,1개,1680,1680
20140912,제주,땅콩,100G,2360,2360
20140912,제주,오이,10개,9360,9360
20140912,제주,오이,10개,7900,7900
20140912,제주,참외,10개,9970,9970
20140912,제주,참외,10개,11960,11960
20140912,제주,수박,1개,6900,6900
20140912,제주,얼갈이배추,1.5KG,2640,2640
20140912,제주,상추,100G,1990,1990
20140912,제주,상추,100G,1490,1490
20140912,제주,양파,1KG,1100,1100
20140912,제주,마늘,1KG,6960,6960
20140912,제주,붉은고추,100G,1050,1050
20140912,제주,풋고추,100G,1400,1400
20140912,제주,풋고추,100G,1320,1320
20140912,제주,풋고추,100G,1650,1650
20140912,제주,열무,1.5KG,1990,1990
20140912,제주,양배추,포기,2180,2180
20140912,제주,배추,포기,2750,2750
20140912,제주,감자,1KG,2280,2280
20140912,제주,고구마,1KG,3780,3780
20140912,제주,찹쌀,1KG,5300,5300
20140912,제주,팥(적두),1KG,17800,17800
20140912,제주,콩,1KG,12400,12400
20140913,제주,쌀,20KG,43000,0
20140913,제주,시금치,1KG,9260,0
20140913,제주,건멸치,100G,2390,0
20140913,제주,물오징어,1마리,1780,0
20140913,제주,우유,1L,2520,0
20140913,제주,쇠고기,100G,1880,0
20140913,제주,쇠고기,100G,2180,0
20140913,제주,쇠고기,100G,2280,0
20140913,제주,쇠고기,100G,3400,0
20140913,제주,쇠고기,100G,6900,0
20140913,제주,바나나,100G,210,0
20140913,제주,포도,1KG,4950,0
20140913,제주,포도,1KG,2960,0
20140913,제주,복숭아,10개,16500,0
20140913,제주,배,10개,35000,0
20140913,제주,사과,10개,15800,0
20140913,제주,사과,10개,25000,0
20140913,제주,팽이버섯,100G,490,0
20140913,제주,느타리버섯,100G,1190,0
20140913,제주,피망(청),100G,1490,0
20140913,제주,깻잎,200G,5800,0
20140913,제주,미나리,1KG,8900,0
20140913,제주,생강,1KG,23170,0
20140913,제주,파,1KG,2640,0
20140913,제주,당근,1KG,6000,0
20140913,제주,토마토,1KG,3490,0
20140913,제주,호박,1개,1980,0
20140913,제주,호박,1개,1680,0
20140913,제주,땅콩,100G,2360,0
20140913,제주,오이,10개,9360,0
20140913,제주,오이,10개,7900,0
20140913,제주,참외,10개,9970,0
20140913,제주,참외,10개,11960,0
20140913,제주,수박,1개,6900,0
20140913,제주,얼갈이배추,1.5KG,2640,0
20140913,제주,상추,100G,1990,0
20140913,제주,상추,100G,1490,0
20140913,제주,양파,1KG,1100,0
20140913,제주,마늘,1KG,6960,0
20140913,제주,붉은고추,100G,1050,0
20140913,제주,풋고추,100G,1400,0
20140913,제주,풋고추,100G,1320,0
20140913,제주,풋고추,100G,1650,0
20140913,제주,열무,1.5KG,1990,0
20140913,제주,양배추,포기,2180,0
20140913,제주,배추,포기,2750,0
20140913,제주,감자,1KG,2280,0
20140913,제주,고구마,1KG,3780,0
20140913,제주,찹쌀,1KG,5300,0
20140913,제주,팥(적두),1KG,17800,0
20140913,제주,콩,1KG,12400,0
20140914,제주,쌀,20KG,43000,0
20140914,제주,시금치,1KG,9260,0
20140914,제주,건멸치,100G,2390,0
20140914,제주,물오징어,1마리,1780,0
20140914,제주,우유,1L,2520,0
20140914,제주,쇠고기,100G,1880,0
20140914,제주,쇠고기,100G,2180,0
20140914,제주,쇠고기,100G,2280,0
20140914,제주,쇠고기,100G,3400,0
20140914,제주,쇠고기,100G,6900,0
20140914,제주,바나나,100G,210,0
20140914,제주,포도,1KG,4950,0
20140914,제주,포도,1KG,2960,0
20140914,제주,복숭아,10개,16500,0
20140914,제주,배,10개,35000,0
20140914,제주,사과,10개,15800,0
20140914,제주,사과,10개,25000,0
20140914,제주,팽이버섯,100G,490,0
20140914,제주,느타리버섯,100G,1190,0
20140914,제주,피망(청),100G,1490,0
20140914,제주,깻잎,200G,5800,0
20140914,제주,미나리,1KG,8900,0
20140914,제주,생강,1KG,23170,0
20140914,제주,파,1KG,2640,0
20140914,제주,당근,1KG,6000,0
20140914,제주,토마토,1KG,3490,0
20140914,제주,호박,1개,1980,0
20140914,제주,호박,1개,1680,0
20140914,제주,땅콩,100G,2360,0
20140914,제주,오이,10개,9360,0
20140914,제주,오이,10개,7900,0
20140914,제주,참외,10개,9970,0
20140914,제주,참외,10개,11960,0
20140914,제주,수박,1개,6900,0
20140914,제주,얼갈이배추,1.5KG,2640,0
20140914,제주,상추,100G,1990,0
20140914,제주,상추,100G,1490,0
20140914,제주,양파,1KG,1100,0
20140914,제주,마늘,1KG,6960,0
20140914,제주,붉은고추,100G,1050,0
20140914,제주,풋고추,100G,1400,0
20140914,제주,풋고추,100G,1320,0
20140914,제주,풋고추,100G,1650,0
20140914,제주,열무,1.5KG,1990,0
20140914,제주,양배추,포기,2180,0
20140914,제주,배추,포기,2750,0
20140914,제주,감자,1KG,2280,0
20140914,제주,고구마,1KG,3780,0
20140914,제주,찹쌀,1KG,5300,0
20140914,제주,팥(적두),1KG,17800,0
20140914,제주,콩,1KG,12400,0
20140915,제주,쌀,20KG,43000,43000
20140915,제주,시금치,1KG,9260,9260
20140915,제주,물오징어,1마리,1780,1780
20140915,제주,우유,1L,2520,2520
20140915,제주,계란,10개,2130,2130
20140915,제주,닭고기,1KG,6550,6550
20140915,제주,돼지고기,100G,2360,2360
20140915,제주,쇠고기,100G,1880,1880
20140915,제주,쇠고기,100G,2180,2180
20140915,제주,쇠고기,100G,2280,2280
20140915,제주,쇠고기,100G,3200,3400
20140915,제주,쇠고기,100G,6900,6900
20140915,제주,바나나,100G,210,210
20140915,제주,포도,1KG,4950,4950
20140915,제주,포도,1KG,2960,2960
20140915,제주,복숭아,10개,16500,16500
20140915,제주,배,10개,35000,35000
20140915,제주,사과,10개,15800,15800
20140915,제주,사과,10개,25000,25000
20140915,제주,팽이버섯,100G,490,490
20140915,제주,느타리버섯,100G,1190,1190
20140915,제주,피망(청),100G,1490,1490
20140915,제주,건멸치,100G,2390,2390
20140915,제주,깻잎,200G,5800,5800
20140915,제주,미나리,1KG,8900,8900
20140915,제주,생강,1KG,23170,23170
20140915,제주,파,1KG,2640,2640
20140915,제주,당근,1KG,6000,6000
20140915,제주,토마토,1KG,3490,3490
20140915,제주,호박,1개,1980,1980
20140915,제주,호박,1개,990,1680
20140915,제주,땅콩,100G,2360,2360
20140915,제주,오이,10개,6960,9360
20140915,제주,오이,10개,7900,7900
20140915,제주,참외,10개,9970,9970
20140915,제주,참외,10개,11960,11960
20140915,제주,수박,1개,6900,6900
20140915,제주,얼갈이배추,1.5KG,2640,2640
20140915,제주,상추,100G,1990,1990
20140915,제주,상추,100G,1490,1490
20140915,제주,양파,1KG,1100,1100
20140915,제주,마늘,1KG,8270,6960
20140915,제주,붉은고추,100G,1050,1050
20140915,제주,풋고추,100G,1400,1400
20140915,제주,풋고추,100G,1320,1320
20140915,제주,풋고추,100G,1650,1650
20140915,제주,열무,1.5KG,1990,1990
20140915,제주,양배추,포기,2180,2180
20140915,제주,배추,포기,2750,2750
20140915,제주,감자,1KG,2280,2280
20140915,제주,고구마,1KG,3190,3780
20140915,제주,찹쌀,1KG,5300,5300
20140915,제주,팥(적두),1KG,17800,17800
20140915,제주,콩,1KG,12400,12400
20140916,제주,쌀,20KG,43000,0
20140916,제주,시금치,1KG,9260,0
20140916,제주,건멸치,100G,2390,0
20140916,제주,물오징어,1마리,1780,0
20140916,제주,우유,1L,2520,0
20140916,제주,쇠고기,100G,1880,0
20140916,제주,쇠고기,100G,2180,0
20140916,제주,쇠고기,100G,2280,0
20140916,제주,쇠고기,100G,3200,0
20140916,제주,쇠고기,100G,6900,0
20140916,제주,바나나,100G,210,0
20140916,제주,포도,1KG,4950,0
20140916,제주,포도,1KG,2960,0
20140916,제주,복숭아,10개,16500,0
20140916,제주,배,10개,35000,0
20140916,제주,사과,10개,15800,0
20140916,제주,사과,10개,25000,0
20140916,제주,팽이버섯,100G,490,0
20140916,제주,느타리버섯,100G,1190,0
20140916,제주,피망(청),100G,1490,0
20140916,제주,깻잎,200G,5800,0
20140916,제주,미나리,1KG,8900,0
20140916,제주,생강,1KG,23170,0
20140916,제주,파,1KG,2640,0
20140916,제주,당근,1KG,6000,0
20140916,제주,토마토,1KG,3490,0
20140916,제주,호박,1개,1980,0
20140916,제주,호박,1개,990,0
20140916,제주,땅콩,100G,2360,0
20140916,제주,오이,10개,6960,0
20140916,제주,오이,10개,7900,0
20140916,제주,참외,10개,9970,0
20140916,제주,참외,10개,11960,0
20140916,제주,수박,1개,6900,0
20140916,제주,얼갈이배추,1.5KG,2640,0
20140916,제주,상추,100G,1990,0
20140916,제주,상추,100G,1490,0
20140916,제주,양파,1KG,1100,0
20140916,제주,마늘,1KG,8270,0
20140916,제주,붉은고추,100G,1050,0
20140916,제주,풋고추,100G,1400,0
20140916,제주,풋고추,100G,1320,0
20140916,제주,풋고추,100G,1650,0
20140916,제주,열무,1.5KG,1990,0
20140916,제주,양배추,포기,2180,0
20140916,제주,배추,포기,2750,0
20140916,제주,감자,1KG,2280,0
20140916,제주,고구마,1KG,3190,0
20140916,제주,찹쌀,1KG,5300,0
20140916,제주,팥(적두),1KG,17800,0
20140916,제주,콩,1KG,12400,0
20140917,제주,쌀,20KG,43000,43000
20140917,제주,시금치,1KG,9260,9260
20140917,제주,닭고기,1KG,6550,6550
20140917,제주,돼지고기,100G,2360,2360
20140917,제주,쇠고기,100G,1880,1880
20140917,제주,쇠고기,100G,2180,2180
20140917,제주,쇠고기,100G,2280,2280
20140917,제주,쇠고기,100G,3300,3200
20140917,제주,쇠고기,100G,6900,6900
20140917,제주,포도,1KG,4950,4950
20140917,제주,포도,1KG,3300,2960
20140917,제주,복숭아,10개,17560,16500
20140917,제주,배,10개,17500,35000
20140917,제주,사과,10개,13960,15800
20140917,제주,사과,10개,25000,25000
20140917,제주,팽이버섯,100G,820,490
20140917,제주,느타리버섯,100G,1190,1190
20140917,제주,피망(청),100G,1490,1490
20140917,제주,바나나,100G,210,210
20140917,제주,깻잎,200G,5800,5800
20140917,제주,미나리,1KG,8900,8900
20140917,제주,생강,1KG,23170,23170
20140917,제주,파,1KG,2640,2640
20140917,제주,당근,1KG,6000,6000
20140917,제주,토마토,1KG,3490,3490
20140917,제주,호박,1개,1980,1980
20140917,제주,호박,1개,990,990
20140917,제주,건멸치,100G,2390,2390
20140917,제주,물오징어,1마리,1780,1780
20140917,제주,우유,1L,2520,2520
20140917,제주,계란,10개,2130,2130
20140917,제주,땅콩,100G,2360,2360
20140917,제주,오이,10개,6960,6960
20140917,제주,오이,10개,7900,7900
20140917,제주,참외,10개,9970,9970
20140917,제주,참외,10개,11960,11960
20140917,제주,수박,1개,8900,6900
20140917,제주,얼갈이배추,1.5KG,2640,2640
20140917,제주,상추,100G,1990,1990
20140917,제주,상추,100G,1490,1490
20140917,제주,양파,1KG,1100,1100
20140917,제주,마늘,1KG,8270,8270
20140917,제주,붉은고추,100G,1050,1050
20140917,제주,풋고추,100G,1400,1400
20140917,제주,풋고추,100G,1320,1320
20140917,제주,풋고추,100G,1650,1650
20140917,제주,열무,1.5KG,1990,1990
20140917,제주,양배추,포기,990,2180
20140917,제주,배추,포기,2750,2750
20140917,제주,감자,1KG,2280,2280
20140917,제주,고구마,1KG,3190,3190
20140917,제주,찹쌀,1KG,5300,5300
20140917,제주,팥(적두),1KG,17800,17800
20140917,제주,콩,1KG,12400,12400
20140918,제주,쌀,20KG,43000,43000
20140918,제주,시금치,1KG,4970,9260
20140918,제주,닭고기,1KG,6550,6550
20140918,제주,돼지고기,100G,2360,2360
20140918,제주,쇠고기,100G,1480,1880
20140918,제주,쇠고기,100G,1680,2180
20140918,제주,쇠고기,100G,2280,2280
20140918,제주,쇠고기,100G,3300,3300
20140918,제주,쇠고기,100G,6900,6900
20140918,제주,포도,1KG,5450,4950
20140918,제주,포도,1KG,3630,3300
20140918,제주,복숭아,10개,16800,17560
20140918,제주,배,10개,35000,17500
20140918,제주,사과,10개,9960,13960
20140918,제주,사과,10개,13960,25000
20140918,제주,팽이버섯,100G,490,820
20140918,제주,느타리버섯,100G,1190,1190
20140918,제주,피망(청),100G,1340,1490
20140918,제주,바나나,100G,210,210
20140918,제주,깻잎,200G,3600,5800
20140918,제주,미나리,1KG,8400,8900
20140918,제주,생강,1KG,23170,23170
20140918,제주,파,1KG,2910,2640
20140918,제주,당근,1KG,6000,6000
20140918,제주,토마토,1KG,3490,3490
20140918,제주,호박,1개,1980,1980
20140918,제주,호박,1개,990,990
20140918,제주,건멸치,100G,2390,2390
20140918,제주,물오징어,1마리,2740,1780
20140918,제주,우유,1L,2520,2520
20140918,제주,계란,10개,2130,2130
20140918,제주,땅콩,100G,2360,2360
20140918,제주,오이,10개,5960,6960
20140918,제주,오이,10개,5900,7900
20140918,제주,참외,10개,9970,9970
20140918,제주,참외,10개,11960,11960
20140918,제주,수박,1개,8900,8900
20140918,제주,얼갈이배추,1.5KG,2910,2640
20140918,제주,상추,100G,850,1990
20140918,제주,상추,100G,640,1490
20140918,제주,양파,1KG,1540,1100
20140918,제주,마늘,1KG,9270,8270
20140918,제주,붉은고추,100G,1650,1050
20140918,제주,풋고추,100G,1120,1400
20140918,제주,풋고추,100G,1320,1320
20140918,제주,풋고추,100G,1250,1650
20140918,제주,열무,1.5KG,1990,1990
20140918,제주,양배추,포기,2180,990
20140918,제주,배추,포기,2750,2750
20140918,제주,감자,1KG,2280,2280
20140918,제주,고구마,1KG,3990,3190
20140918,제주,찹쌀,1KG,5300,5300
20140918,제주,팥(적두),1KG,17800,17800
20140918,제주,콩,1KG,12400,12400
20140919,제주,쌀,20KG,43000,43000
20140919,제주,시금치,1KG,4970,4970
20140919,제주,돼지고기,100G,2360,2360
20140919,제주,쇠고기,100G,1480,1480
20140919,제주,쇠고기,100G,1680,1680
20140919,제주,쇠고기,100G,2280,2280
20140919,제주,쇠고기,100G,3300,3300
20140919,제주,쇠고기,100G,6900,6900
20140919,제주,포도,1KG,5450,5450
20140919,제주,포도,1KG,3630,3630
20140919,제주,복숭아,10개,16800,0
20140919,제주,배,10개,35000,35000
20140919,제주,사과,10개,9960,9960
20140919,제주,사과,10개,13960,13960
20140919,제주,팽이버섯,100G,490,490
20140919,제주,느타리버섯,100G,1190,1190
20140919,제주,피망(청),100G,1340,1340
20140919,제주,바나나,100G,210,210
20140919,제주,깻잎,200G,3600,3600
20140919,제주,미나리,1KG,8400,8400
20140919,제주,생강,1KG,23170,23170
20140919,제주,파,1KG,2910,2910
20140919,제주,당근,1KG,6000,6000
20140919,제주,토마토,1KG,3490,3490
20140919,제주,호박,1개,1980,1980
20140919,제주,호박,1개,990,990
20140919,제주,건멸치,100G,2390,2390
20140919,제주,물오징어,1마리,2740,2740
20140919,제주,우유,1L,2520,2520
20140919,제주,계란,10개,2130,2130
20140919,제주,닭고기,1KG,6550,6550
20140919,제주,땅콩,100G,2360,2360
20140919,제주,오이,10개,5960,5960
20140919,제주,오이,10개,5900,5900
20140919,제주,참외,10개,9970,0
20140919,제주,참외,10개,11960,0
20140919,제주,수박,1개,8900,8900
20140919,제주,얼갈이배추,1.5KG,2910,2910
20140919,제주,상추,100G,850,850
20140919,제주,상추,100G,640,640
20140919,제주,양파,1KG,1540,1540
20140919,제주,마늘,1KG,9270,9270
20140919,제주,붉은고추,100G,1650,1650
20140919,제주,풋고추,100G,1120,1120
20140919,제주,풋고추,100G,1320,1320
20140919,제주,풋고추,100G,1250,1250
20140919,제주,열무,1.5KG,1990,1990
20140919,제주,양배추,포기,2180,2180
20140919,제주,배추,포기,2750,2750
20140919,제주,감자,1KG,2280,2280
20140919,제주,고구마,1KG,3990,3990
20140919,제주,찹쌀,1KG,5300,5300
20140919,제주,팥(적두),1KG,17800,17800
20140919,제주,콩,1KG,12400,12400
20140920,제주,쌀,20KG,43000,0
20140920,제주,시금치,1KG,4970,0
20140920,제주,포도,1KG,5450,0
20140920,제주,포도,1KG,3630,0
20140920,제주,복숭아,10개,16800,0
20140920,제주,배,10개,35000,0
20140920,제주,사과,10개,9960,0
20140920,제주,사과,10개,13960,0
20140920,제주,팽이버섯,100G,490,0
20140920,제주,느타리버섯,100G,1190,0
20140920,제주,피망(청),100G,1340,0
20140920,제주,건멸치,100G,2390,0
20140920,제주,물오징어,1마리,2740,0
20140920,제주,우유,1L,2520,0
20140920,제주,바나나,100G,210,0
20140920,제주,깻잎,200G,3600,0
20140920,제주,미나리,1KG,8400,0
20140920,제주,생강,1KG,23170,0
20140920,제주,파,1KG,2910,0
20140920,제주,당근,1KG,6000,0
20140920,제주,토마토,1KG,3490,0
20140920,제주,호박,1개,1980,0
20140920,제주,호박,1개,990,0
20140920,제주,쇠고기,100G,1480,0
20140920,제주,쇠고기,100G,1680,0
20140920,제주,쇠고기,100G,2280,0
20140920,제주,쇠고기,100G,3300,0
20140920,제주,쇠고기,100G,6900,0
20140920,제주,땅콩,100G,2360,0
20140920,제주,오이,10개,5960,0
20140920,제주,오이,10개,5900,0
20140920,제주,참외,10개,9970,0
20140920,제주,참외,10개,11960,0
20140920,제주,수박,1개,8900,0
20140920,제주,얼갈이배추,1.5KG,2910,0
20140920,제주,상추,100G,850,0
20140920,제주,상추,100G,640,0
20140920,제주,양파,1KG,1540,0
20140920,제주,마늘,1KG,9270,0
20140920,제주,붉은고추,100G,1650,0
20140920,제주,풋고추,100G,1120,0
20140920,제주,풋고추,100G,1320,0
20140920,제주,풋고추,100G,1250,0
20140920,제주,열무,1.5KG,1990,0
20140920,제주,양배추,포기,2180,0
20140920,제주,배추,포기,2750,0
20140920,제주,감자,1KG,2280,0
20140920,제주,고구마,1KG,3990,0
20140920,제주,찹쌀,1KG,5300,0
20140920,제주,팥(적두),1KG,17800,0
20140920,제주,콩,1KG,12400,0
20140921,제주,쌀,20KG,43000,0
20140921,제주,시금치,1KG,4970,0
20140921,제주,풋고추,100G,1320,0
20140921,제주,풋고추,100G,1250,0
20140921,제주,열무,1.5KG,1990,0
20140921,제주,당근,1KG,6000,0
20140921,제주,토마토,1KG,3490,0
20140921,제주,호박,1개,990,0
20140921,제주,오이,10개,5960,0
20140921,제주,오이,10개,5900,0
20140921,제주,참외,10개,9970,0
20140921,제주,참외,10개,11960,0
20140921,제주,수박,1개,8900,0
20140921,제주,얼갈이배추,1.5KG,2910,0
20140921,제주,상추,100G,850,0
20140921,제주,상추,100G,640,0
20140921,제주,건멸치,100G,2390,0
20140921,제주,물오징어,1마리,2740,0
20140921,제주,쇠고기,100G,1480,0
20140921,제주,쇠고기,100G,1680,0
20140921,제주,쇠고기,100G,2280,0
20140921,제주,쇠고기,100G,3300,0
20140921,제주,쇠고기,100G,6900,0
20140921,제주,바나나,100G,210,0
20140921,제주,포도,1KG,5450,0
20140921,제주,포도,1KG,3630,0
20140921,제주,복숭아,10개,16800,0
20140921,제주,우유,1L,2520,0
20140921,제주,배,10개,35000,0
20140921,제주,사과,10개,9960,0
20140921,제주,사과,10개,13960,0
20140921,제주,팽이버섯,100G,490,0
20140921,제주,느타리버섯,100G,1190,0
20140921,제주,땅콩,100G,2360,0
20140921,제주,피망(청),100G,1340,0
20140921,제주,깻잎,200G,3600,0
20140921,제주,미나리,1KG,8400,0
20140921,제주,생강,1KG,23170,0
20140921,제주,파,1KG,2910,0
20140921,제주,양파,1KG,1540,0
20140921,제주,마늘,1KG,9270,0
20140921,제주,붉은고추,100G,1650,0
20140921,제주,풋고추,100G,1120,0
20140921,제주,호박,1개,1980,0
20140921,제주,양배추,포기,2180,0
20140921,제주,배추,포기,2750,0
20140921,제주,감자,1KG,2280,0
20140921,제주,고구마,1KG,3990,0
20140921,제주,찹쌀,1KG,5300,0
20140921,제주,팥(적두),1KG,17800,0
20140921,제주,콩,1KG,12400,0
20140922,제주,쌀,20KG,43000,43000
20140922,제주,시금치,1KG,4970,4970
20140922,제주,바나나,100G,210,210
20140922,제주,포도,1KG,5450,5450
20140922,제주,포도,1KG,3630,3630
20140922,제주,사과,10개,11400,9960
20140922,제주,사과,10개,18430,13960
20140922,제주,팽이버섯,100G,490,490
20140922,제주,느타리버섯,100G,1190,1190
20140922,제주,땅콩,100G,2360,2360
20140922,제주,피망(청),100G,1340,1340
20140922,제주,깻잎,200G,3600,3600
20140922,제주,미나리,1KG,8400,8400
20140922,제주,생강,1KG,20670,23170
20140922,제주,복숭아,10개,16800,0
20140922,제주,배,10개,35000,35000
20140922,제주,파,1KG,2910,2910
20140922,제주,양파,1KG,1540,1540
20140922,제주,마늘,1KG,9270,9270
20140922,제주,붉은고추,100G,1650,1650
20140922,제주,풋고추,100G,1120,1120
20140922,제주,풋고추,100G,1320,1320
20140922,제주,호박,1개,1980,1980
20140922,제주,호박,1개,990,990
20140922,제주,건멸치,100G,2390,2390
20140922,제주,물오징어,1마리,2740,2740
20140922,제주,우유,1L,2520,2520
20140922,제주,계란,10개,2130,2130
20140922,제주,닭고기,1KG,6550,6550
20140922,제주,돼지고기,100G,1800,2360
20140922,제주,쇠고기,100G,1480,1480
20140922,제주,쇠고기,100G,1680,1680
20140922,제주,쇠고기,100G,2280,2280
20140922,제주,쇠고기,100G,3300,3300
20140922,제주,쇠고기,100G,6900,6900
20140922,제주,오이,10개,5960,5960
20140922,제주,오이,10개,5900,5900
20140922,제주,참외,10개,9970,0
20140922,제주,참외,10개,11960,0
20140922,제주,수박,1개,9900,8900
20140922,제주,얼갈이배추,1.5KG,2910,2910
20140922,제주,상추,100G,850,850
20140922,제주,상추,100G,640,640
20140922,제주,풋고추,100G,1250,1250
20140922,제주,열무,1.5KG,1990,1990
20140922,제주,당근,1KG,6000,6000
20140922,제주,토마토,1KG,3600,3490
20140922,제주,양배추,포기,2180,2180
20140922,제주,배추,포기,2750,2750
20140922,제주,감자,1KG,2280,2280
20140922,제주,고구마,1KG,3990,3990
20140922,제주,찹쌀,1KG,5300,5300
20140922,제주,팥(적두),1KG,17800,17800
20140922,제주,콩,1KG,12400,12400
20140923,제주,쌀,20KG,43000,43000
20140923,제주,시금치,1KG,4970,4970
20140923,제주,바나나,100G,210,210
20140923,제주,포도,1KG,5450,5450
20140923,제주,포도,1KG,3630,3630
20140923,제주,배,10개,35000,35000
20140923,제주,사과,10개,11400,11400
20140923,제주,사과,10개,18430,18430
20140923,제주,팽이버섯,100G,490,490
20140923,제주,느타리버섯,100G,1190,1190
20140923,제주,땅콩,100G,2360,2360
20140923,제주,피망(청),100G,1340,1340
20140923,제주,깻잎,200G,3600,3600
20140923,제주,미나리,1KG,8400,8400
20140923,제주,생강,1KG,20670,20670
20140923,제주,파,1KG,2910,2910
20140923,제주,양파,1KG,1540,1540
20140923,제주,마늘,1KG,9270,9270
20140923,제주,붉은고추,100G,1650,1650
20140923,제주,토마토,1KG,3600,3600
20140923,제주,건멸치,100G,2390,2390
20140923,제주,물오징어,1마리,2000,2740
20140923,제주,우유,1L,2520,2520
20140923,제주,계란,10개,2130,2130
20140923,제주,닭고기,1KG,6550,6550
20140923,제주,돼지고기,100G,1800,1800
20140923,제주,쇠고기,100G,1480,1480
20140923,제주,쇠고기,100G,1680,1680
20140923,제주,쇠고기,100G,2280,2280
20140923,제주,쇠고기,100G,3200,3300
20140923,제주,쇠고기,100G,6900,6900
20140923,제주,호박,1개,1980,1980
20140923,제주,호박,1개,990,990
20140923,제주,오이,10개,5960,5960
20140923,제주,오이,10개,5900,5900
20140923,제주,수박,1개,9900,9900
20140923,제주,얼갈이배추,1.5KG,2910,2910
20140923,제주,상추,100G,850,850
20140923,제주,상추,100G,640,640
20140923,제주,풋고추,100G,1120,1120
20140923,제주,풋고추,100G,1320,1320
